date,developerResponse,review,rating,isEdited,userName,title
2019-12-25 19:50:34,"{'id': 12607111, 'body': ""Hi Moises, we're sorry to hear that you've had an unpleasant experience after placing an order through Uber Eats. The feedback from our consumers is vitally important to us, and we always want their expectations to be met. Let us know more about it by dropping the details at https://help.uber.com/eaters and we'll connect.     "", 'modified': '2019-12-27T07:00:32Z'}","I’ve had the worst experience with Uber eats. A company that prides itself in its customer service. I ordered two burgers and waited over 1 hour when the location was 15 mins away. I called customer service and they tried calling the driver but the driver wouldn’t pick up the phone. The individuals I spoke with were in the Asia office Jenny a manager, Andy a supervisor, and Jennifer. Jenny kept stuttering that she was a manager but I. Reality turned out to be a supervisor after I asked to speak to a manager. So they misrepresented. The reason I had to speak to all three is because after the 1hr wait time or more they said they could only refund my money and that unfortunately they don’t consider the time customers spend on ordering food and waiting for the food if the delivery partner does not deliver. This by far the worst experience and response I’ve heard in my 15 years in customer service. They mentioned they would NOT provide a voucher and that it is not their fault my food was late even though I ordered through the application. Talk about great customer service. Ultimately I ended up going with grubhub because Atleast they hold themselves responsible and provide a voucher. 

Moises",3,False,moisesssssssssssss,Horrible
2019-05-08 11:13:35,"{'id': 8588345, 'body': ""Hi, sorry to know about the cancellation of your orders. We'd like to take a closer look and help you further. Please send in a note to https://help.uber.com/eaters or via the in-app Help section and we'll connect."", 'modified': '2019-05-09T09:31:17Z'}","This is now the second night in a row I have had to get to bed STARVING after a long night of studying for finals due to a failure on Uber Eats end. Each time I was forced to sit there and wait for HOURS while my delivery time continued to be postponed. There should be a much better contact option or at least some kind of representative that can tell you there are no drivers or that there has be an issue with the restaurant. It it’s absolutely ridiculous that I have to sit here and wait for the inevitable cancellation of my order because I will be charged a fee if I cancel. I was forced to call the restaurant in order to make sure that it was completely Uber’s fault for my “delay” in my order (which it was). Furthermore, I receive no compensation for my wasted time and energy. I have a very busy schedule and have finals all week. I would’ve simply gone to bed hungry or gotten some trash food from a gas station had I know how terrible this service is. It’s safe to say that unless something changes I will be switching to a different food delivery service.",5,False,skeeksmoran,Terrible Service
2019-05-04 06:39:46,,"I have ordered from Uber Eats about 7 times now. I have ordered full hot dinners, gourmet burgers, desserts, ice cream. The hot dinners from Carmine’s NYC, Pieros and others were delivered hot, ice cream was totally frozen and delicious when it arrived. The drivers were right on time with a smile.
I used the others DD, GH, PM and I had a problem with almost every order. Twice my food wasn’t in a bag, instead in the delivery persons dirty hand, the lid came off and my food was all over his hand! I waited 2 hours when I they gave me a 45 minute delivery time. That’s an example of throwing money away. I’m thrilled to have a food delivery service. It gets very expensive and when I have to throw the food right in the garbage I feel taken advantage of. I reached out and they either offered me a 20% discount or didn’t reply at all. I will definitely stay with Uber Eats! There is a large selection of restaurants and hope they get many more. Coming to Las Vegas from Manhattan, NY , I am happy to see all the great restaurants here. Many I frequented in NYC! Uber, please try to get them on your list. Happy Customer",5,False,EatGreatFood,Uber Eats Is The Best!
2019-05-08 01:24:09,"{'id': 8584692, 'body': ""Hi, this doesn't sound right. We would like to sort this out for you. Hence, would really appreciate it if you could send out a description of this with details at https://help.uber.com/eaters and we'll look into it."", 'modified': '2019-05-09T06:50:53Z'}","I ordered recently from a local restaurant. the order said it would arrive by 7pm but kept getting pushed further and further back until finally the order was given a delivery driver and was on its way to be delivered at 7:40, 1 hr and 15 minutes after I put the order in. I didn’t mind it being late as I know things happen and it was raining that day, I was just happy to be getting my food. I kept watch of the tracking feature where I watched the driver approach my apartment building. I walked downstairs when the driver was getting close to wait for him outside and make it easy to find me. The tracker said he was pulling down my street but I couldn’t see him, it then said he was on the other side of the building. I started to walk towards his location in the pouring rain and reached for my phone to give him a call since he hadn’t contacted me yet, and right when I was going to hit contact the screen changed and said my delivery was canceled. I waited over an hour for food and stood in the pouring rain looking for the driver just for it to get canceled. The driver never tried to contacted me and didn’t stay in the area even long enough for me to spot his car before declaring he “couldn’t find me” I’m extremely frustrated by this and will not be using uber eats again.",1,False,Rgtyuuhczaeym,My food never got delivered
2022-01-23 02:12:09,,"I have been living in a nursing home for three years. I have always used Uber when I lived at 550 S. Carlin Springs Road.  The delivery went to an address I have never seen or been to. The driver calls me to tell me is here and as he hangs up the phone he says “oh I guess I am supposed to go to the other door.” This is a nursing home we don’t have another door. I go down stairs and he is not here. I attempted to call him but he had his number blocked. I ordered the food through my Uber app.
I know you refunded the money but now I am about to miss the beginning of the Packers game and I am a huge Aron Rodgers fan.
I am not happy with your customer service representative because she refunded my $35 but I needed to install the Uber Eats app and see how I could use the $35 coupon from the first order offer.
She kept hurrying me and then had I improper training by telling me she had to get to other customers. My problem means we are not going to eat until almost 9pm an hour and a half later.",5,False,dafunman,First order went to the wrong address
2018-12-23 13:56:56,,"Most of the time when you get your food through this app, your delivery driver picks up an additional order for somebody else and dropped it off to them first. This means that you’re gonna get your food cold most of the time. Delivery charges have also changed. Instead of one fixed price for everything… It’s based off how far it is. For example, and this is not to actual skill, something two miles away could be 2.99. Something two a half miles away would be 4.99. Makes no sense whatsoever. I’m not paying that price for cold food.

What’s worse is that the customer service is terrible. You still get charged for food even if you try cancel your order if they’re in the beginning stages of prepping it. This is ridiculous because I can cancel the order at a restaurant that I’m physically yet and not be charged for it, but on Uber eats they charge me regardless of whether the order actually comes to me or not if I need to cancel it. I used my wrong card last time and they told me verbatim… “Well I can cancel it from here but you’re still gonna have to pay for the food which means you’re still going into the negative regardless of what we do in the situation if that card has no balance”",2,False,MannyAintReal,Cold food and high delivery prices
2018-10-06 05:32:30,"{'id': 5538771, 'body': ""Hi, this certainly sounds frustrating. Let's make sure we follow up with you on this. Please send a quick note to https://help.uber.com/eaters so we can connect."", 'modified': '2018-10-17T09:31:03Z'}","Uber Eats does not guarantee the delivery of the food you order, nor does it really care what happens to it after you give them your money. The first time I used Uber Eats it was fine, but this time I waited an hour for a delivery from a mile away only to receive a phone call from the restaurant telling me that they couldn’t make my order and that I would have to cancel my order. When I tried to cancel my order, the app said I would be charged anyway and that I would have to call Uber Eats Support. So, I called Uber Eats Support, and wouldn’t you know, they just doubled down on what the app said - that I would have to pay and never get my food. So I demanded to speak to the supervisor, Michael I think, and eventually - after an 18-minute phone call - he told me that I wouldn’t be charged but my food is not coming. When I told him I probably wasn’t going to use Uber Eats again, he took a defensive tone as if this happens all the time and just recited a line about how Uber doesn’t give compensation... I never even mentioned compensation. Two thumbs down. I only give it two stars because I imagine every once in a blue moon it all goes right and I got to experience one of those times. 
Sincerely,
A resident of Philadelphia",2,False,Chucky Chaplin,Zero Responsibility
2024-03-04 19:04:02,,I knew there was a reason I stopped using Uber and I’m going to just use DoorDash from now on to see if it’s better. I haven’t ordered since August of last year and I remember why. They have absolutely horrible customer service. It’s just a chat you can’t actually talk to a person on the phone. and they don’t resolve your issues or care if they get resolved I placed an order for Jack-in-the-Box and after tax and my tip it came to $29. I had $50 in the bank so everything was good then they charged me another $25 and were asking for me to pay the additional four dollars for the tip. Because there were insufficient funds in my bank. My bank told me to call Uber to fix the problem before 5 PM or I would get a $35 overdraft fee. Then when I contacted Uber they told me that the $29 was reversed. They only charged me twice because they hold the amount and then they charge the amount and that it should drop off my bank account in a few days. But that doesn’t help me because I only have until 5 PM so now I have to go get more money and take it to the bank. The only resolution they had was to give it a few business days and a call back if it took more than 10 days to get that $29 back.,1,False,Sherellrp,"Hidden fees, overcharged, and they can’t fix it"
2023-12-20 19:31:54,,"I use Uber eats recently and rely on them as I've had two hip replacements recently. For the past 9-10 orders they have been wrong in some manner- so I've sent them a message about it. Now, I'm using them for groceries, meals, etc. The last few times my order has shown up missing full meal items, or was wrong I've reported it they have said oh well- you aren't eligible for any review of your order. I explained please just send my food. I called the store managers- they were willing to fix the issue (I sent photos)- and still Uber eats said oh well that's our final decision. I explained to them what fraud was- and how when you accept someone's money for a good or service and don't provide it, that's illegal. They said ""you said that, not us"". I ended up calling my bank over it, in which they said don't both reporting it to them from now on, call us. It sounds a ridiculous situation (FROM MY BANK). All of these conversations are recorded between myself and Uber eats- and it's just been absurd. If the service could do the job they over charge for correctly, then there wouldn't be an issue. 
You over charge, your unprofessional, and create fraudulent services when you could fix them. It's a pity.",1,False,MarcusN86,Poor Customer Service and fraudulent behavior
2023-10-23 00:37:29,,"Last night I gave Uber eats a second chance. I had ordered from them recently and had a major problem,  you jump through  hoops to get to somebody. I did actually receive a credit that I completely forgot about and didn’t apply to my order last night. That credit is now MIA not sure where it went and don’t care. So my order came last night around 10. I had missing items took me forever once again to get a hold of somebody. Finally received a message back today at 12:40pm. All the message said was my order is not eligible for a refund or price adjustment. Never once asked me what my issues or concerns were. Apparently they don’t care. So I asked how can my order be in eligible for a refund but I’m eligible to pay for items not received?  I wasted another hour or more of my time waiting on my answer. 
All I kept getting was.. they’re sorry that I don’t like the response. Well here’s my response UBER EATS….theft! It is unethical and illegal to pay for services or goods that you did not receive. They have  the worst customer service ever. I hope that my fellow patrons learn from my bad experience and choose another delivery service. There really is not much humanity left in this world today.",1,False,j bcb,Worst Delivery Service around
2023-01-30 15:15:20,,"Please read! We never really use Uber eats but there was a promo that was about to expire and we thought we would use it up. We ordered from Halal guys it was supposed to be delivered within 30-40 min max. We were waiting a while a decided to see where our driver Erick was and he kept circling or taking different routes. Eventually he was close. Uber eats called us saying how the driver is trying to reach us but we had no message or calls. I texted the driver he only replied how he’s on the way. A few minutes pass and we got a notification saying it’s delivered but there was no food. No one rang the doorbell we went out to check. We call customer service and they couldn’t even reach the driver. Ubereats told us we’re not eligible for a refund because we had used up our refund limit? We used this app ONE time back in March 2022 and we never asked for refunds because things went smoothly. So things just didn’t make sense. We filed an appeal still waiting for a response/refund. 30 minutes later we receive a notification that someone in Brooklyn had logged into our account. We live in Queens. We changed the password and removed all cards on the account. 
Don’t go with Uber Eats.",1,False,Jasmina1921_,"Beware of hackers!Horrible app, horrible service!!!"
2022-08-29 17:32:14,,I normally do not write reviews unless I’ve had an extremely over-the-topExperience or if it was severely below my expectations. I ordered Uber eats three times pretty much three days in a row the first day I was missing several items which I was compensated for. The second time my food was cold and my breadsticks were literally hard as rocks. I didn’t even ask for compensation back on that one but then the third one last night I was missing two items that I had ordered from Taco Bell. They told me unfortunately due to how many complaints and refunds I had asked for they were unable to refund me for my missing items. I’m sorry when did it become my fault that your drivers either can’t check the stuff and make sure it’s correct or they are eating stuff out of my bag before they bring it to me I was unaware that was going to be my fault. I am highly aggravated that I’ve spent money three times and had three poor experiences and because of this they can’t refund me well that’s fine because I’m no longer using Uber eats and if I were you I would definitely go somewhere else because your food will be missing items and you will not be refunded if you ask more than once,1,False,LewisFamily21,"If you want refunded for missing items, DONT USE UBER EATS"
2021-05-31 23:41:59,,"LOL. I left a very poor review earlier today because my order was cancelled after my delivery time had already passed, with zero contact to let me know mind you. As I’m scrolling through the infinite reviews to find mine, I’m cracking up I can’t scroll down enough to get to the end. There is no end to the bad reviews on Uber Eats. Please explain the math to me that this app has a 4.8 out of 5 star rating when every single review is 1 star with comments stating they wish they could rate 0 stars!! I came across maybe three 2 star reviews, like one 3 star, and literally not one 4 or 5 star review. Obviously the rating score is rigged - anybody with any type of sense can see that. 

NOW, if you see the customer service response on literally every single review they say the same stupid line to every single dissatisfied customer ‘this seems very frustrating, let us look into this closer’. PUHLEASE. Get it together what a disgrace if I had the time I would report them to the Better Business Bureau.

I genuinely pray that this app diminishes in downloads and uses and less and less innocent customers get completely screwed over as this app lives to do. It’s blatantly not right and they should be completely shut down.",1,False,donna is done,How many bad reviews does it take Uber Eats???
2021-04-07 22:22:45,,"I’m giving one star because I had to give a star to do a review... They don’t deserve even one star. I am highly disappointed in Uber Eats, first time ordering with them after receiving numerous coupon offerings $30 free for first time ordering. Not true I was charged the full amount and the delivery charge tax and tip the driver, it was a lot of money. They charged me and I was trying to get a hold of Uber Eats no number. Finally found a number that said customer service and it says sorry we can’t except calls and to email your concern and we will get back to you, emailed several times and no response back, this is not what I signed up for..... Beware of them and do not use them, if you have any issues there is no one there to help u.  If anyone has ever spoke to Uber Eats directly, please send over the number so I can speak to a live person... I am trying to be hopeful but I don’t think they exist.. In this pandemic our little money we have they shouldn’t be able to take advantage of people. Do not waste your hard earned money with them and find an accredited place to take your food order, they also delivered my food to someone else and I wasn’t able to get my food, but I surely paid for it....please help with a number or a person to contact.",1,False,nvegas3,They Took my MONEY!!!!!!Worst service ever
2021-03-15 03:40:13,,"There is absolutely nothing wrong with the app itself but instead with the company. Uber and Uber eats keeps getting worse for the drivers and consequently for the customer. Now I can order something and no one wants to pick it up because there isn’t enough drivers. So my order gets cancelled. Or they don’t want to do my order. See I was a driver before Covid and I started seeing how the company started paying their customers less and less and putting more responsibility on the drivers for everything and freeing themselves of any. They send their customer service reps to other countries and end helping no one! Not the their drivers nor the customers. I look and honestly don’t know how Uber still has high ratings because as a driver I was cheated so many times and they still never paid me money that was mine. I gave up getting the circle back, and now as a customer you can’t get good service because no one wants to drive for them or when they look at your order and see that it is not enough money the drivers will keep rejecting your order or accepting and cancelling it because they do t make enough. Uber is over rated. Time to start giving the money back to the companies who pay their drivers and people giving them good tips. Just saying.",1,False,JDCruz07,Uber now is horrible
2021-02-18 01:49:24,,I used Uber Eats Fine for over a year everyday but in less than a week they cancelled 3 of my orders w/o reason which left me very hungry w/o food one night for hours. Then a few days later they cancelled a 3rd time but instead they told me I never came to get my food from delivery guy which is a LIE cuz I am right next to building door 24/7. My instructions are to contact me by text or phone yet the delivery guy never texted nor called me. I can see every person who comes to building door. I never leave either. Uber charged me anyway for food I never received. They didn’t care that I’m a good customer for all the meals almost daily I ordered they instead believed delivery guy even though I offered to show them my phone & text messages to prove their delivery guy never once tried to contact me. I began using DoorDash instead which arrives faster than Uber ever did & I GET My Food & not left starving waiting for many hours only to find that they cancelled my orders. Their support has been rude. I do not need the stress to put up w FRAUD from Uber Eats. Shame on Uber Eats & Their Lack of Supoort & Fairness. It’s the Principle of the thing. I am very upset that they chose to believe the delivery guy over me. Try DoorDash instead forget Uber Eats unless you like a lot of stress are feeling sentimental.,1,False,Rosie Vela,I give Uber Eats an F- for fraud
2020-11-07 06:23:26,,"I placed a pickup order on the app using location services and rather than placing the order at the restaurant a mile down the road it was placed at a different location 25 minutes away. I didn't realize this till I had already arrived there. I called the other restaurant and asked them to cancel the order and refund me they told me they would. After not receiving any refund or any notice I contacted Ubereats for help since they took my payment. The first automated reply just asked for more information not of any specific kind just more, so I explained it all again. Then I got a reply saying this was very concerning and it would be passed on to the right people and resolved. Nothing happened so I reached out again and got a copy and pasted reply almost exactly like the last and adding that the support person had resolved the issue. But I still received no refund or any explanation of why I would not. This is obnoxious customer service and horrible to not just give straight forward answers and support. As a food industry employee no one else would get away with this kind of customer service.
Running you around in circles with a auto replies and no instructions of how to resolve a refund or receive other support.",1,False,BubblePoper24,Refunds are a nightmare!!!
2020-09-19 02:20:33,,"Decided to try this app for the first time due to $30 coupon.  After taxes (which shouldn’t be charged on carry out in my state) and fees, it only amounted to a $12 discount.  Anyway, that’s not the main problem.
I placed the order about 4:30 and the ETA kept getting pushed back.  I called the restaurant directly at 5:30 and they told me they don’t work with Uber Eats and didn’t know why they were listed in the app.  So I ordered directly with the restaurant and picked up my food within 25 minutes.  There was no way to cancel the original order within the app even though a driver had not been assigned at that point.
So, at about 6:30 just as we are done eating, I get a call from a driver wanting more details about the original order I placed two hours earlier.  I told the driver what the restaurant told me, and fortunately she was able to get the order cancelled and I did not get charged.
Clearly Uber Eats does not have enough drivers in my area to deliver orders in a timely manner.  They are also counting on the driver to place the order with the restaurant which is inefficient if you have to wait two hours for a driver to become available.
I will not be using an app like this again.  I will pick orders up myself or use a restaurant that employs their own delivery people.",1,False,Gary500k,Horrible Experience
2020-07-01 16:33:16,"{'id': 16476928, 'body': ""Hi, we're always looking to improve your experience with Uber Eats and we would certainly like to know more about this. It would be great if you could provide us some specific details, by writing in at https://help.uber.com/eaters and we'll take it up from there."", 'modified': '2020-07-08T07:22:06Z'}","I’ve had two separate incidents where I’ve ordered thru Ubereats and my order was cancelled. If you haven’t used ubereats, ubereats requires you to use your cell phone number to log in (every time). Why is it that I can get a message from the driver when they want to meet me somewhere, or if the restaurant ran out of something but not if my order was cancelled? I can’t even find a customer service number online anywhere... not on their website, their app, anywhere. Also, the restaurant I ordered from was open at the time, the driver did not attempt to contact me in anyway, and I still don’t know the reason why my order was cancelled. All I’m saying is if customer service is important to you, use another third party delivery app. I can easily find the customer service numbers to other third party delivery apps with one quick google search.

UPDATE: Just want to clarify the “in-app feature” they included in their reply is a forum navigation in their app where they answer FAQ like “why was my order cancelled?” This feature does not provide customer service information (email, phone #, etc.) and also provides basic answers to basic questions. It is not helpful for unique situations similar to many situations that have been stated in other reviews!",1,False,Fatty Tori.net,Spend your money elsewhere
2019-05-07 18:52:57,,"Hi, I am a Uber eat user. As a user and designer I would like to comment about the “Help” tab section.  I feel that you guys should consider adding the “contact support phone number tab” under the “report and issue” section of the Uber eats app. The reason is because sometimes there is no enough time to actually take the time to report an issue by writing a message or by clicking on tabs after tabs. If the “call support” section is right under the “report an issue” tab. You are making it so much easier for the user to quickly acquire the help they need through the phone. I had an issue with my Uber eats order, where it was order with the wrong delivery address ( I know my mistake). But I was looking for the “call support” tab and I couldn’t find it. I literally had to search on google for the Uber eats number. Or go directly to the Uber website so I can search for the support number.  I know know if it just me or what but I feel like you should have that phone number on a more visible/accessible section of the app. Thanks",5,False,Loveluvoooo,Comment for the UX/UI
2020-06-09 20:41:29,"{'id': 16211516, 'body': ""Hi, sorry to hear about the missing items and incorrect orders. Please send in a note to https://help.uber.com/eaters and we'll connect."", 'modified': '2020-06-25T08:43:49Z'}","First of all, I understand this specifically is not Uber Eats fault, but absolutely every single time I receive my Uber Eats order.. about 2-3 times a week average (not anymore because of my CONSTANT issues!) there is something missing... 1 to 2 items, or the items were completely incorrect. I do request refunds when necessary & put in my comments as necessary, but it is literally EVERY single time, to a point it makes it seems as if IM the one lying or the problem. It’s caused me to not even want to put in a complaint, BUT IT IS MY MONEY!!!!! I have had times where I’ve had multiple things wrong with my order, put in a complaint and have gotten $5 back in credit on Uber Cash. 1. I don’t WANT it on my Uber account. I need it BACK in MY BANK. Not to add, $5 does not compliment the entire issue I had! If that was the case, I needed THE ENTIRE REFUND back!!!! Not to add & mention... if u mistakenly press “order” or order the wrong thing let’s say... depending how fast the restaurants accepts ur order... it considers it as them “starting to package your order” therefore any cancellations require NO refund whatsoever! So you still get charged for the ENTIRE order! I will no longer be using Uber Eats as my delivery app anymore, as I constantly have problems and clearly I am wasting my money using Uber Eats! !!!",1,False,shsnsns,Ridiculous.
2020-04-19 03:14:25,"{'id': 14770591, 'body': ""Hey, we understand your concern here with the support team. Let's make sure we follow up with you on this. Please send a quick note to help.uber.com/eaters so we can connect."", 'modified': '2020-04-20T05:29:12Z'}","I tried to place an order for Chick Fil A today and when I went to check out, the app stated that my order could not be placed so I used DoorDash instead (with no issues). About 10 minutes later I received a notification from Uber Eats stating that my order was being prepared and getting ready for pick up. Of course I did not want 2 different Chick Fil A orders so I contacted support about the app malfunction and they told me that I couldn't get any form of compensation because I had waited too long to contact them, which is ridiculous because I contacted them as soon I was notified that the app malfunctioned. I then emailed Uber Eats support and notified them of the issue but they also told me that they would look into it but I would not be getting refunded. This is absolutely unacceptable. I have had non stop issues with the Uber Eats app and I recommend no else use it, it is not worth the wasted time and money. Several times I have placed orders that go on for over an hour and then get cancelled at the last minute because Uber could not find a delivery person, this has never been an issue with DoorDash, as they find a driver before placing the order with the restaurant, not after the food is done. Truly terrible service!!!!!",1,False,Lljghsirhc,Zero stars if I could
2020-03-05 19:09:53,"{'id': 13906942, 'body': ""Hey Jay, we're sorry to hear that your concern was not addressed by our support team. The feedback from our consumers is vitally important to us, and we always want their expectations to be met. Let us know more about it by dropping the details at https://help.uber.com/eaters and we'll connect.     "", 'modified': '2020-03-07T07:02:27Z'}","***UPDATE***
So I reached out to the link sent to me for follow up on my review and all it does is take me back to the same team who refuses to help me. Thank you for looking like you were trying to help while instead wasting my time emailing back and forth with the support team who keeps blowing me off. 

Let me start by saying if you make an order, and you cancel before you receive it, you will be charged for the order still. Yet, if you wait over an hour and they cancel on you, well, tough luck. Yesterday, I ordered pizza and waited over an hour before Uber Eats cancelled my order due to not enough drivers. I contacted customer service to see if I could reorder, and they said there were enough drivers. They also said if I had any issues, to reach back out and they would take care of me. I reordered, waited over an hour, and my order was cancelled again. At this point I have wasted 2.5 hours and we are HUNGRY. I reached out to customer service and HOURS later they responded saying I can try to order again. Not exactly “taking care” of the problem there. I expected at least a little something in return for the wasted time and false information given to me. I will be using competitor apps for now on.",1,False,KayDee Jay,Poor customer service
2019-06-03 00:42:21,"{'id': 9002696, 'body': ""Hi, this doesn't sound right. We would like to sort this out for you. Hence, would really appreciate it if you could send out a description of this with details at https://help.uber.com/eaters and we'll look into it."", 'modified': '2019-06-04T09:10:20Z'}","Me and my bf put an order in for McDonald’s and we’ve used Uber but not Uber Eats, as I was looking on the app it said it would be ready by 3:30 pm so then 15 minutes I looked at the app and the time went up to 3:40 so I was like okay maybe they’re just running a little behind and can’t find a driver in the area right now so I wait another 15 minutes and look back at the app and it jumped up another 10 minutes .. this kept happening until it got up to 4:30, that’s a whole hour where I’ve already waited so I called the restaurant and they told me they have no contact with the drivers they just know when the driver says they’re 2 minutes away and that’s when they start making the food so I would have to go back on the app and contact my driver but when I did that no driver was assigned to me? So I called Uber Eats customer service and they pretty much told me to keep waiting that someone will eventually be there with my food??? I’m sorry what? You want me too wait even longer for my food when I’ve already waiting an hour .. no thanks so I had to cancel my food and get a refund which they told me would be processed within 2-3 business days .. this happened yesterday and still haven’t gotten my money back. Worst experience ever. DO NOT RECOMMEND",1,False,Breesilva19,Waited way too long for my food
2023-07-19 00:28:56,,"I have been a avid user of Uber Eats. I have used this service on average 3-4 days per week, if not more. I am someone who works in the service business and understands that it is a difficult task to operate at a high level of service consistently. I do have tolerance for the occasional mistake. However, Uber Eats record should show that you get it right far more than you get it wrong. I am sorry to say, that is not the case. Oh yeah, they do have a policy for refunding what they miss including in the order. However, by that time, I only get the price of a meal back. I still pay for a tip to the driver, who technically didn’t cause the issue if something is missing. Yet I still didn’t receive what I ordered. And then if I reorder, I am out another tip to another driver to get what I originally ordered. How does this make sense? It doesn’t. Please consider this before ordering from them. It sounds like a good idea until you are hungry and then left holding the (empty) bag.",5,False,Lsmith828,"Uber Eats - great concept, poor quality control"
2019-04-01 02:42:46,"{'id': 8041506, 'body': ""Hi, this certainly sounds like a frustrating experience. The feedback from our consumers is vitally important to us, and we always want their expectations to be met. Let us know more about it by dropping the details at https://help.uber.com/eaters and we'll connect."", 'modified': '2019-04-03T11:11:46Z'}","I have been using Uber eats for over a year now. And even though everyone else has tried to deter me from using this app because of the many price hikes that has been going on, I have still remained a valuable customer and still remain a loyal customer. Every second chance I give them, I get SCREWED every time I try to contact someone at customer service.   Today I ordered out And waited for over an hour for my food only for me to NEVER receive it. I tried to contact someone at customer service twice on the same day and they kept giving me the runaround. They said that they could not give me any type a refund due to the driver trying to contact me and never being able to get in contact with me. I have ordered from UberEats in the past and have NEVER missed a message about my delivery! How dare you offer this type of customer service to your loyal customers. I will NOT be loyal anymore. I will leave my detailed experience at every review app for this horrible company. Blaming the customer for a situation that was caused by the employee is not a great look, Uber. Do better for the other customers who don’t know any better. You will NEVER get my service again, whether as a rider or an eater. You have LITERALLY PUT A DISGUSTING TASTE IN MY MOUTH. CONGRATULATIONS.",1,False,Ayrkah,Horrible Customer Service This Company Is A Joke
2018-10-03 22:22:41,"{'id': 5533285, 'body': ""Hi, this certainly sounds like a frustrating experience. The feedback from our consumers is vitally important to us, and we always want their expectations to be met. Let us know more about it by dropping the details at https://help.uber.com/eaters and we'll connect."", 'modified': '2018-10-17T04:53:08Z'}","I waited a long time to get my order while at work and never received any update notifications. When I missed just one call by the delivery person they decided to cancel the order without making any further attempts to reach out and still charged me. I ordered again and the next delivery person refused to come in to deliver my order and was very aggressive and rude so I called customer support. The person on the line was kind but seemed to have a lot of trouble understanding what I was saying. I have had orders canceled because the delivery person couldn’t find my house and never attempted to call or notify me of these issues. 

When I sent a complaint they told me that I could contact the delivery person and let them know how to find me, but how am I supposed to know that they are having trouble finding me if they don’t tell me? This app is supposed to be convenient but I feel like I’ve been doing more work trying to order food than I would if I just went and got it myself which I would already be doing if I could. 

I do want to say that I have had no problems and have been very patient and understanding with delays in the past and that I did usually get my food on time and hot, but this past month it has just been ridiculous.",1,False,The one true yeezus,Horrible customer service
2018-04-09 00:36:16,"{'id': 3084791, 'body': 'We understand this can be frustrating and are working towards making this better. We would appreciate it if you could send out a description of this with details at https://help.uber.com/eaters and we will take it up from there.', 'modified': '2018-04-10T06:46:14Z'}","This app is honestly awful. It’s a solid idea but it needs so much work. Multiple times I have had issues where I place an order and the restaurant makes the food and it sits there getting cold in the restaurant and the delivery time just keeps getting later and later until either they find a driver who then delivers you cold food that cost you a lot of money or you sit there waiting for hours until uber eventually cancels the order for you. There is no way for the user or the restaurant to have any control over the order. So you’re stuck there waiting at the mercy of the app with your money on the line and your food getting cold. You can’t cancel without getting charged, you can’t just go pick up the food yourself, and you can’t order go get other food because you might end up getting your cold food from uber hours later. There is NO customer support whatsoever (I’ve waiting on the phone for sooooo long without ever speaking to anyone) so once you order you have no control anymore and your food might be sitting there for hours getting cold and there is literally nothing you can do. Uber failed hard with this. It is so user-unfriendly it’s hard to believe. I absolutely would not recommend this app to anyone. I cannot believe this.",1,False,Thisappmakesmesad,Incredibly unreliable - do not use
2023-10-25 12:17:32,,"Uber Eats has not only some of the worst customer service ever (if you can manage to get past the robots and wait 2 months for the reply) but their business practices are absolutely backwards it is absurd. I would NEVER recommend Uber Eats to anyone, I will be deleting the app myself.

I had a driver steal my food and then after fighting with the robot customer support I was still forced to tip her!!! FOR STEALING FROM ME!!! THEN, I was only allowed a refund in Uber cash which is ABSURD to take money out of my account for a service that was NOT provided then REFUSE to give me real money back!!!

To add insult to injury, they don’t hold their drivers accountable at all. My driver who stole my food had no repercussions and was still given my 20% tip. Many drivers will drive around with your food using multiple delivery apps, Uber finally stopped letting us see our drivers because they know we were doxxing them for driving around with my food for an hour to make a 10 min drive so that they can doordash on the side. Last but not least, the number of drivers on bikes in an area that is not bike friendly is absurd, a 15 min drive becomes a 40 minute bike ride and im supposed to accept the cold shaken up food at the end? I am done using this app.",1,False,EmmaJean44,Worst Customer Service Ever
2022-01-11 00:20:33,,"This delivery app is unique in the aspect that there is ALWAYS at least one item missing from our orders. Every single time we have to go to the “help” section and get a refund for something after we’ve received our order. Of course they give you a refund and apologize, but that’s not even the worst aspect of things. When something is really wrong, like if you have a problem with the order amount or you received a completely different order, they put you through to a chat support person. Well, “person”. Everything is automated, you click a few prompts asking questions and then they say that they’ll get back to you. We have had to do this multiple times through the year that we have used Uber Eats. In this ENTIRE past year, absolutely no one has contacted us or gotten back to us to even attempt to resolve our issue. Its the type of thing that makes you want to just completely stop using the app, but certain restaurants are only on Uber Eats. So when you really want one thing and can’t go out and pick it up, and it’s not on DoorDash, most likely your only option is Uber Eats. It’s just entirely disappointing.",2,False,She in Spanish,Incredibly Awful Customer Support
